20181128|MPAM|1334
SCBAM|SCBFF1YJ4|1254524302.12|10.0534|||||20181128|
SCBAM|SCBFF1YJ5|2010695935.1|10.0508|||||20181128|
SCBAM|SCBFF1YJ6|3158375279.56|10.0643|||||20181128|
SCBAM|SCBFF1YJ7|3493409322.23|10.056|||||20181128|
SCBAM|SCBFF1YJ8|1714424638.63|10.0545|||||20181128|
SCBAM|SCBFF1YJ9|4145282185.57|10.0423|||||20181128|
SCBAM|SCBFF1YK1|4251638090.66|10.0403|||||20181128|
SCBAM|SCBFF1YK2|1007168582.2|10.0269|||||20181128|
SCBAM|SCBFF1YK3|1079053282.33|10.0189|||||20181128|
SCBAM|SCBFF1YK4|754683304.53|10.0053|||||20181128|
SCBAM|SCBFF1YK5|690536150.97|10.0037|||||20181128|
SCBAM|SCBFF1YK6|578033328|10.0053|||||20181128|
SCBAM|SCBFF1YK7|808373620.16|10.007|||||20181128|
SCBAM|SCBFF1YK8|605550301.55|10.0009|||||20181128|
SCBAM|SCBFF3MC6|1882595121.21|10.0182|||||20181128|
SCBAM|SCBFF3MC7|3134848614.23|10.0128|||||20181128|
SCBAM|SCBFF3MC8|3188647959.98|10.0043|||||20181128|
SCBAM|SCBFF3MC9|1531587178.26|10.004|||||20181128|
SCBAM|SCBFF3MD1|2806617916.89|10.0008|||||20181128|
SCBAM|SCBFF6MI3|2827864144.11|10.0628||10.0628|||20181128|
SCBAM|SCBFF6MI4|3049941913.5|10.059|||||20181128|
SCBAM|SCBFF6MI5|1176757699.33|10.0381|||||20181128|
SCBAM|SCBFF6MI7|1913513452.37|10.0396|||||20181128|
SCBAM|SCBFF6MI8|8413214670.69|10.0619|||||20181128|
SCBAM|SCBFF6MI9|2816603700.71|10.0327|||||20181128|
SCBAM|SCBFF6MJ1|505460613.34|10.036|||||20181128|
SCBAM|SCBFF6MJ2|2026315826.26|10.0488|||||20181128|
SCBAM|SCBFF6MJ3|1138134983.86|10.0363|||||20181128|
SCBAM|SCBFF6MJ4|1730019529.4|10.019|||||20181128|
SCBAM|SCBFF6MJ5|3595460520.08|10.0327|||||20181128|
SCBAM|SCBFF6MJ6|2817839937.1|10.0311|||||20181128|
SCBAM|SCBFF6MJ7|3095650218.02|10.0233|||||20181128|
SCBAM|SCBFF6MJ8|3502294014.46|10.0262|||||20181128|
SCBAM|SCBFF6MJ9|2407666071.18|10.0292|||||20181128|
SCBAM|SCBFF6MK1|1024594748|10.0235|||||20181128|
SCBAM|SCBFF6MK2|2323845577.58|10.0163|||||20181128|
SCBAM|SCBFF6MK3|1231386763.77|10.0132|||||20181128|
SCBAM|SCBFF6MK4|2250978295.36|10.011|||||20181128|
SCBAM|SCBFI3Y5|5143219028.03|10.4663|||||20181128|
SCBAM|SCBFI6MB2|3601477194.73|10.0612|||||20181128|
SCBAM|SCBFI6MB3|2757220157.38|10.0561|||||20181128|
SCBAM|SCBFI6MB4|2090296830.2|10.046|||||20181128|
SCBAM|SCBFI6MB5|1213615381.81|10.0492|||||20181128|
SCBAM|SCBFI6MB6|1729106223.61|10.0417|||||20181128|
SCBAM|SCBFI6MB7|2495007995.74|10.0561|||||20181128|
SCBAM|SCBFINA|774313741.36|9.7406|9.8189|9.7406|9.7406|9.8189|20181127|
SCBAM|SCBFINR|23110303.51|9.7406|9.8189|9.7406|9.7406|9.8189|20181127|
SCBAM|SCBFIXEDA|1278063492.07|10.0581|10.0582|10.0581|10.0581|10.0582|20181128|
SCBAM|SCBFLX|371941858.25|11.0447|11.1039|11.0447|11.0447|11.1039|20181128|
SCBAM|SCBFP|52530479204.15|12.214|12.2141|12.214|12.214|12.2141|20181128|
SCBAM|SCBFPP|91253573.1|12.2745|12.2746|12.2745|12.2745|12.2746|20181128|
SCBAM|SCBFST|654513886.82|9.4225|9.473|9.4225|9.4225|9.473|20181128|
SCBAM|SCBGEARA|214658422.99|9.6025|9.7567|9.6025|9.6025|9.7567|20181126|
